# step r x y z
34149 1.05236 0.143487 -0.361017 0.978032
34150 1.05236 0.143487 -0.361017 0.978032
34151 1.20343 -0.53177 -0.820272 0.701871
34152 1.20343 -0.53177 -0.820272 0.701871
34153 0.832404 -0.751411 0.35478 -0.0490745
34154 0.832404 -0.751411 0.35478 -0.0490745
34155 0.832404 -0.751411 0.35478 -0.0490745
34156 0.921192 -0.639551 0.43429 0.500959
34157 1.03169 -0.376595 0.823848 0.493796
34158 1.03169 -0.376595 0.823848 0.493796
34159 0.614269 -0.607338 0.0889 0.0237412
34160 0.614269 -0.607338 0.0889 0.0237412
34161 0.614269 -0.607338 0.0889 0.0237412
34162 0.73191 -0.662426 0.270149 -0.154605
34163 0.73191 -0.662426 0.270149 -0.154605
34164 0.73191 -0.662426 0.270149 -0.154605
34165 1.44642 -0.167023 1.27692 0.658551
34166 0.268228 0.0351794 0.171271 -0.203409
34167 0.268228 0.0351794 0.171271 -0.203409
34168 0.268228 0.0351794 0.171271 -0.203409
34169 0.268228 0.0351794 0.171271 -0.203409
34170 0.268228 0.0351794 0.171271 -0.203409
34171 0.268228 0.0351794 0.171271 -0.203409
34172 0.268228 0.0351794 0.171271 -0.203409
34173 0.268228 0.0351794 0.171271 -0.203409
34174 0.268228 0.0351794 0.171271 -0.203409
34175 1.22107 0.355524 1.14604 0.22626
34176 0.902432 0.117609 0.723993 0.525724
34177 0.902432 0.117609 0.723993 0.525724
34178 0.902432 0.117609 0.723993 0.525724
34179 0.902432 0.117609 0.723993 0.525724
34180 0.902432 0.117609 0.723993 0.525724
34181 0.902432 0.117609 0.723993 0.525724
34182 1.08864 0.0178679 0.595533 0.911131
34183 2.27139 -0.0248318 1.01915 2.02976
34184 1.49588 -0.650137 0.161805 1.33746
34185 2.53478 -0.915229 0.664125 2.26857
34186 2.49906 -0.275898 -0.219292 2.47408
34187 2.70578 -1.04781 -0.922444 2.31785
34188 2.38988 0.0438638 0.0560519 2.38882
34189 3.02084 -1.11121 0.283233 2.79472
34190 3.02084 -1.11121 0.283233 2.79472
34191 2.22314 -0.203319 -0.128259 2.2101
34192 2.22314 -0.203319 -0.128259 2.2101
34193 2.67289 0.134141 -1.18405 2.39257
34194 2.36179 0.351697 -0.0954276 2.3335
34195 2.36179 0.351697 -0.0954276 2.3335
34196 2.36179 0.351697 -0.0954276 2.3335
34197 1.97769 1.12226 0.33708 1.59316
34198 2.43732 0.468511 1.42315 1.92242
34199 3.28498 1.55138 0.439198 2.86207
34200 3.90427 2.58712 0.533129 2.87505
34201 4.13538 1.72545 0.272445 3.74833
34202 3.96356 0.554094 0.357826 3.90829
34203 4.58468 0.25693 -0.0815396 4.57675
34204 4.21313 -0.823379 -0.557873 4.09406
34205 4.72133 -1.50344 -0.659611 4.42668
34206 4.72133 -1.50344 -0.659611 4.42668
34207 4.50825 -2.01315 -1.43672 3.76927
34208 4.50825 -2.01315 -1.43672 3.76927
34209 3.56002 -1.6056 -0.927865 3.0389
34210 3.56002 -1.6056 -0.927865 3.0389
34211 3.11179 -2.11608 -0.405035 2.2453
34212 2.38397 -1.64763 0.791469 1.53043
34213 0.93522 -0.690511 0.349917 0.524775
34214 1.7761 -0.655893 0.199167 1.6385
34215 1.10221 -0.377885 0.304157 0.989722
34216 0.656497 0.0751867 -0.645576 -0.0925605
34217 1.67202 -1.11921 0.0223657 -1.24199
34218 1.67202 -1.11921 0.0223657 -1.24199
34219 2.01636 -0.510817 -0.238666 -1.93593
34220 1.9494 -0.807922 0.552712 -1.68581
34221 1.53589 -0.309422 0.495171 -1.42057
34222 0.874996 0.503294 -0.519498 -0.492378
34223 0.874996 0.503294 -0.519498 -0.492378
34224 0.874996 0.503294 -0.519498 -0.492378
34225 0.874996 0.503294 -0.519498 -0.492378
34226 0.874996 0.503294 -0.519498 -0.492378
34227 0.874996 0.503294 -0.519498 -0.492378
34228 0.874996 0.503294 -0.519498 -0.492378
34229 1.67326 1.43214 -0.50237 0.704568
34230 1.67326 1.43214 -0.50237 0.704568
34231 1.67326 1.43214 -0.50237 0.704568
34232 1.67326 1.43214 -0.50237 0.704568
34233 2.54266 2.39806 0.697115 -0.477994
34234 2.54266 2.39806 0.697115 -0.477994
34235 2.921 2.54946 0.64492 -1.27144
34236 2.6234 2.03134 -0.217839 -1.64574
34237 1.64373 1.1048 -0.270333 -1.18667
34238 1.88756 1.8864 0.0448387 -0.0487155
34239 3.14425 3.05314 0.215335 -0.719925
34240 2.66074 2.64296 0.0857547 0.294878
34241 2.00851 1.61638 -1.10481 0.448147
34242 2.10384 0.945806 -1.83471 0.406739
34243 1.79236 1.27065 -1.13226 0.562127
34244 2.16703 2.0775 -0.286882 -0.545625
34245 2.15763 1.60416 0.289534 -1.41357
34246 2.3284 1.05719 0.0706901 -2.07336
34247 2.07666 1.44611 -0.457353 -1.41849
34248 1.99589 1.25983 -0.267903 -1.52467
34249 2.02573 0.316978 0.375105 -1.9653
34250 2.02573 0.316978 0.375105 -1.9653
34251 1.55986 0.381135 0.378512 -1.46446
34252 1.12578 -0.303895 -0.371005 -1.01852
34253 1.12578 -0.303895 -0.371005 -1.01852
34254 0.440081 -0.37365 0.0370289 -0.229534
34255 0.440081 -0.37365 0.0370289 -0.229534
34256 0.440081 -0.37365 0.0370289 -0.229534
34257 0.440081 -0.37365 0.0370289 -0.229534
34258 1.39068 -0.90962 0.915175 0.518701
34259 1.03206 -0.418337 0.938248 0.0991499
34260 1.03206 -0.418337 0.938248 0.0991499
34261 0.0971207 -0.0725007 -0.0633131 -0.0129437
34262 0.0971207 -0.0725007 -0.0633131 -0.0129437
34263 0.513335 -0.481142 -0.133281 -0.119381
34264 0.513335 -0.481142 -0.133281 -0.119381
34265 0.513335 -0.481142 -0.133281 -0.119381
34266 0.97516 0.317738 -0.330454 0.860685
34267 0.97516 0.317738 -0.330454 0.860685
34268 0.97516 0.317738 -0.330454 0.860685
34269 0.97516 0.317738 -0.330454 0.860685
34270 0.97516 0.317738 -0.330454 0.860685
34271 0.97516 0.317738 -0.330454 0.860685
34272 1.00683 -0.624471 0.672227 0.414563
34273 1.00683 -0.624471 0.672227 0.414563
34274 0.910851 -0.879003 -0.0177546 0.238093
34275 0.910851 -0.879003 -0.0177546 0.238093
34276 1.12915 0.142466 -1.11065 -0.145374
34277 1.09002 -0.510595 -0.825762 -0.495543
34278 1.09002 -0.510595 -0.825762 -0.495543
34279 1.09002 -0.510595 -0.825762 -0.495543
34280 1.09002 -0.510595 -0.825762 -0.495543
34281 1.09002 -0.510595 -0.825762 -0.495543
34282 1.09002 -0.510595 -0.825762 -0.495543
34283 1.09002 -0.510595 -0.825762 -0.495543
34284 0.983392 -0.929553 -0.19983 0.251115
34285 0.983392 -0.929553 -0.19983 0.251115
34286 0.983392 -0.929553 -0.19983 0.251115
34287 0.983392 -0.929553 -0.19983 0.251115
34288 0.983392 -0.929553 -0.19983 0.251115
34289 0.983392 -0.929553 -0.19983 0.251115
34290 0.834713 -0.672288 0.299936 0.393462
34291 0.834713 -0.672288 0.299936 0.393462
34292 0.459379 0.146544 -0.1776 0.397507
34293 0.459379 0.146544 -0.1776 0.397507
34294 0.459379 0.146544 -0.1776 0.397507
34295 0.459379 0.146544 -0.1776 0.397507
34296 0.459379 0.146544 -0.1776 0.397507
34297 0.459379 0.146544 -0.1776 0.397507
34298 0.459379 0.146544 -0.1776 0.397507
34299 0.459379 0.146544 -0.1776 0.397507
34300 0.786569 0.239307 0.689861 0.292428
34301 1.04021 -0.875971 -0.371716 -0.420157
34302 0.952782 0.167726 -0.652096 0.674116
34303 0.952782 0.167726 -0.652096 0.674116
34304 0.952782 0.167726 -0.652096 0.674116
34305 0.952782 0.167726 -0.652096 0.674116
34306 0.952782 0.167726 -0.652096 0.674116
34307 0.952782 0.167726 -0.652096 0.674116
34308 0.952782 0.167726 -0.652096 0.674116
34309 0.952782 0.167726 -0.652096 0.674116
34310 0.693175 -0.49779 0.100467 0.471808
34311 0.291452 0.0742792 0.280154 0.0306701
34312 0.433621 -0.18477 -0.331379 0.209942
34313 0.433621 -0.18477 -0.331379 0.209942
34314 0.433621 -0.18477 -0.331379 0.209942
34315 1.66983 -0.916549 0.735803 1.18612
34316 1.51448 -0.128605 -0.0885595 1.50641
34317 1.51448 -0.128605 -0.0885595 1.50641
34318 1.51448 -0.128605 -0.0885595 1.50641
34319 1.29331 -0.678083 0.681764 0.8649
34320 1.47753 -0.522498 1.29012 0.495673
34321 1.47753 -0.522498 1.29012 0.495673
34322 1.47753 -0.522498 1.29012 0.495673
34323 0.880264 -0.153305 0.284557 0.818774
34324 0.880264 -0.153305 0.284557 0.818774
34325 0.611546 -0.19688 0.577439 0.042314
34326 0.611546 -0.19688 0.577439 0.042314
34327 0.611546 -0.19688 0.577439 0.042314
34328 0.611546 -0.19688 0.577439 0.042314
34329 0.619508 -0.411411 -0.311702 -0.342598
34330 0.619508 -0.411411 -0.311702 -0.342598
34331 0.619508 -0.411411 -0.311702 -0.342598
34332 1.06718 0.191213 -1.04927 0.0366798
34333 1.55546 -0.124571 -1.54957 -0.0525637
34334 1.03511 -0.184846 -0.811116 0.615929
34335 0.982174 -0.113559 -0.905219 -0.363797
34336 0.920801 -0.776958 -0.171866 0.463326
34337 0.920801 -0.776958 -0.171866 0.463326
34338 0.920801 -0.776958 -0.171866 0.463326
34339 0.920801 -0.776958 -0.171866 0.463326
34340 0.920801 -0.776958 -0.171866 0.463326
34341 0.805554 0.202475 -0.540539 -0.561906
34342 1.58361 -0.133596 -1.48618 -0.530336
34343 1.58361 -0.133596 -1.48618 -0.530336
34344 1.58361 -0.133596 -1.48618 -0.530336
34345 1.58361 -0.133596 -1.48618 -0.530336
34346 1.32398 -0.234047 -1.30236 0.0449517
34347 1.32398 -0.234047 -1.30236 0.0449517
34348 1.2115 0.772153 -0.707051 0.609591
34349 1.2115 0.772153 -0.707051 0.609591
34350 1.2115 0.772153 -0.707051 0.609591
34351 2.12808 1.88972 -0.562119 0.80106
34352 2.42221 1.90835 -1.49169 0.0110176
34353 2.4274 0.842903 -2.08685 -0.909298
34354 1.36652 0.34502 -1.11894 -0.704496
34355 1.72705 1.21264 -0.44192 -1.14757
34356 1.83141 1.26686 -1.31637 -0.127592
34357 1.83141 1.26686 -1.31637 -0.127592
34358 1.83141 1.26686 -1.31637 -0.127592
34359 1.67095 0.909988 -1.33925 0.412769
34360 1.67095 0.909988 -1.33925 0.412769
34361 1.6143 0.920576 -1.22854 -0.499199
34362 1.19451 1.05932 -0.206998 -0.51172
34363 1.19451 1.05932 -0.206998 -0.51172
34364 0.981253 0.44668 -0.839484 0.242079
34365 0.981253 0.44668 -0.839484 0.242079
34366 0.981253 0.44668 -0.839484 0.242079
34367 0.669715 -0.398366 -0.53622 0.0478639
34368 0.669715 -0.398366 -0.53622 0.0478639
34369 0.669715 -0.398366 -0.53622 0.0478639
34370 0.896107 0.746898 0.155303 -0.470142
34371 0.896107 0.746898 0.155303 -0.470142
34372 0.609061 -0.393491 0.451393 0.111196
34373 0.672588 0.554595 0.30742 -0.22426
34374 0.672588 0.554595 0.30742 -0.22426
34375 1.23853 1.10785 0.525562 0.174397
34376 1.23853 1.10785 0.525562 0.174397
34377 1.05129 0.867033 -0.212399 -0.555295
34378 1.05129 0.867033 -0.212399 -0.555295
34379 0.533254 0.342188 -0.338537 0.229479
34380 0.533254 0.342188 -0.338537 0.229479
34381 1.32259 1.15717 -0.451733 0.454032
34382 1.75447 0.836762 -1.4134 0.616666
34383 1.75447 0.836762 -1.4134 0.616666
34384 1.75447 0.836762 -1.4134 0.616666
34385 1.75053 0.874993 -0.95741 1.17563
34386 1.75053 0.874993 -0.95741 1.17563
34387 1.75053 0.874993 -0.95741 1.17563
34388 2.18565 -0.109593 -0.874992 1.99986
34389 2.18565 -0.109593 -0.874992 1.99986
34390 2.18565 -0.109593 -0.874992 1.99986
34391 1.72169 0.113966 -0.438354 1.66105
34392 1.96866 -0.726879 -1.59623 0.894039
34393 1.08894 -0.0535869 -0.413028 1.00614
34394 1.08894 -0.0535869 -0.413028 1.00614
34395 1.18731 -0.790332 0.200314 0.863115
34396 1.20076 -0.841048 0.854167 -0.0696722
34397 1.20076 -0.841048 0.854167 -0.0696722
34398 1.20076 -0.841048 0.854167 -0.0696722
34399 1.20076 -0.841048 0.854167 -0.0696722
34400 1.76464 -1.44378 -0.17099 1.00012
34401 0.847089 -0.443492 0.713403 -0.109224
34402 0.847089 -0.443492 0.713403 -0.109224
34403 0.847089 -0.443492 0.713403 -0.109224
34404 0.847089 -0.443492 0.713403 -0.109224
34405 0.847089 -0.443492 0.713403 -0.109224
34406 0.847089 -0.443492 0.713403 -0.109224
34407 0.847089 -0.443492 0.713403 -0.109224
34408 0.847089 -0.443492 0.713403 -0.109224
34409 0.847089 -0.443492 0.713403 -0.109224
34410 0.847089 -0.443492 0.713403 -0.109224
34411 0.847089 -0.443492 0.713403 -0.109224
34412 0.848584 0.533836 0.629714 0.196404
34413 0.848584 0.533836 0.629714 0.196404
34414 0.905554 0.216689 0.292284 0.829244
34415 1.42468 -0.109839 -0.121338 1.41525
34416 1.42468 -0.109839 -0.121338 1.41525
34417 1.99682 0.420169 -1.15263 1.57549
34418 1.99682 0.420169 -1.15263 1.57549
34419 1.99682 0.420169 -1.15263 1.57549
34420 1.62654 -0.379923 -0.366811 1.53842
34421 1.62654 -0.379923 -0.366811 1.53842
34422 1.62654 -0.379923 -0.366811 1.53842
34423 2.16394 0.361184 -1.12876 1.81055
34424 1.84787 -0.747065 0.0660274 1.68883
34425 1.84787 -0.747065 0.0660274 1.68883
34426 1.84787 -0.747065 0.0660274 1.68883
34427 2.48018 -0.544097 0.454506 2.3767
34428 2.48018 -0.544097 0.454506 2.3767
34429 2.48018 -0.544097 0.454506 2.3767
34430 2.83152 0.210994 0.557464 2.76807
34431 2.83152 0.210994 0.557464 2.76807
34432 2.94066 -0.699781 -0.244246 2.84572
34433 2.66867 -1.83643 -0.932532 1.69697
34434 2.66867 -1.83643 -0.932532 1.69697
34435 2.70343 -1.62625 -0.0719942 2.15839
34436 1.20454 -0.500697 0.372638 1.03023
34437 0.411368 -0.334693 0.0461775 0.234675
34438 0.411368 -0.334693 0.0461775 0.234675
34439 1.36132 -1.29167 0.0845175 -0.421471
34440 1.36132 -1.29167 0.0845175 -0.421471
34441 0.691279 -0.368191 -0.433704 0.392687
34442 0.691279 -0.368191 -0.433704 0.392687
34443 0.691279 -0.368191 -0.433704 0.392687
34444 0.930558 0.571516 -0.185678 -0.710515
34445 0.198355 -0.0216558 -0.0790032 0.180649
34446 0.198355 -0.0216558 -0.0790032 0.180649
34447 0.198355 -0.0216558 -0.0790032 0.180649
34448 0.198355 -0.0216558 -0.0790032 0.180649
34449 0.198355 -0.0216558 -0.0790032 0.180649
34450 0.198355 -0.0216558 -0.0790032 0.180649
34451 0.198355 -0.0216558 -0.0790032 0.180649
34452 0.198355 -0.0216558 -0.0790032 0.180649
34453 0.198355 -0.0216558 -0.0790032 0.180649
34454 0.615861 -0.270394 -0.463632 -0.302021
34455 0.615861 -0.270394 -0.463632 -0.302021
34456 0.615861 -0.270394 -0.463632 -0.302021
34457 0.615861 -0.270394 -0.463632 -0.302021
34458 0.615861 -0.270394 -0.463632 -0.302021
34459 0.615861 -0.270394 -0.463632 -0.302021
34460 1.22627 0.587001 0.555214 -0.92245
34461 0.603424 0.547899 0.195768 0.160008
34462 1.36478 1.22256 -0.420624 0.437097
34463 1.36478 1.22256 -0.420624 0.437097
34464 1.36478 1.22256 -0.420624 0.437097
34465 1.36478 1.22256 -0.420624 0.437097
34466 1.8366 1.01738 0.601289 1.40588
34467 1.2797 0.81425 0.672466 0.722779
34468 1.11894 0.811026 0.69173 -0.340248
34469 1.36685 0.000505306 1.19346 0.666281
34470 1.36685 0.000505306 1.19346 0.666281
34471 1.36685 0.000505306 1.19346 0.666281
34472 1.27799 -0.0725774 1.27288 -0.0880581
34473 1.58135 0.503955 1.49232 -0.140336
34474 1.58135 0.503955 1.49232 -0.140336
34475 1.47525 -0.212577 1.07145 0.991558
34476 2.38454 -0.780125 1.8819 1.23931
34477 2.62029 -1.68511 2.00022 0.159536
34478 2.92255 -0.854156 2.53363 1.18002
34479 2.38024 -1.08643 2.10384 0.243067
34480 1.29616 -0.700572 0.957825 0.521352
34481 1.12533 -0.409805 0.913022 -0.514597
34482 0.752691 0.565454 0.484548 -0.109632
34483 0.752691 0.565454 0.484548 -0.109632
34484 0.752691 0.565454 0.484548 -0.109632
34485 0.969335 0.0450223 0.737266 0.627712
34486 0.842852 -0.835753 -0.0876261 -0.0651042
34487 0.842852 -0.835753 -0.0876261 -0.0651042
34488 0.842852 -0.835753 -0.0876261 -0.0651042
34489 0.593479 0.288444 -0.516355 -0.0489427
34490 0.863822 0.111667 -0.0370805 -0.855771
34491 0.863822 0.111667 -0.0370805 -0.855771
34492 0.699947 -0.586671 -0.283324 -0.255872
34493 0.699947 -0.586671 -0.283324 -0.255872
34494 0.350281 -0.0811348 -0.277706 0.197467
34495 0.330278 0.316157 0.087672 -0.0379732
34496 0.330278 0.316157 0.087672 -0.0379732
34497 0.330278 0.316157 0.087672 -0.0379732
34498 0.330278 0.316157 0.087672 -0.0379732
34499 0.330278 0.316157 0.087672 -0.0379732
34500 0.330278 0.316157 0.087672 -0.0379732
34501 0.237064 -0.204022 0.109298 -0.0512635
34502 0.237064 -0.204022 0.109298 -0.0512635
34503 0.878081 0.411983 0.580288 0.514356
34504 0.589992 0.435251 0.375627 0.13248
34505 1.10642 -0.0550318 0.627705 0.909467
34506 1.10642 -0.0550318 0.627705 0.909467
34507 1.10642 -0.0550318 0.627705 0.909467
34508 0.834361 0.639512 0.465974 0.264672
34509 1.75615 1.36671 1.10146 -0.0540231
34510 1.75615 1.36671 1.10146 -0.0540231
34511 1.75615 1.36671 1.10146 -0.0540231
34512 1.57057 1.28759 0.486576 -0.756342
34513 1.57057 1.28759 0.486576 -0.756342
34514 1.57057 1.28759 0.486576 -0.756342
34515 1.99122 0.554312 1.60958 -1.03293
34516 2.84783 -0.249474 2.51217 -1.31792
34517 1.55784 -0.70684 1.35336 -0.309325
34518 2.10382 0.320258 1.97722 -0.643511
34519 2.10087 1.20003 1.16545 -1.27094
34520 2.56301 1.15755 1.91329 -1.25237
34521 2.39697 1.84897 1.47914 -0.372693
34522 2.39697 1.84897 1.47914 -0.372693
34523 2.39697 1.84897 1.47914 -0.372693
34524 2.39697 1.84897 1.47914 -0.372693
34525 3.73311 2.68177 2.28082 -1.2418
34526 3.73311 2.68177 2.28082 -1.2418
34527 3.69625 2.92978 1.43963 -1.73383
34528 4.03011 3.36834 0.829602 -2.05131
34529 4.80379 4.21548 0.18323 -2.2962
34530 4.80379 4.21548 0.18323 -2.2962
34531 4.90257 3.84649 0.972115 -2.88005
34532 4.90257 3.84649 0.972115 -2.88005
34533 5.3032 4.4072 1.48081 -2.55102
34534 5.61961 3.977 2.26573 -3.26036
34535 5.61961 3.977 2.26573 -3.26036
34536 5.44699 4.12239 1.71274 -3.12124
34537 4.58571 3.35553 1.74274 -2.59461
34538 4.17392 2.61615 1.19107 -3.02633
34539 3.28155 2.63046 0.45698 -1.90798
34540 2.52592 1.87911 -0.639091 -1.5623
34541 2.52592 1.87911 -0.639091 -1.5623
34542 3.37907 2.5328 0.209204 -2.22693
34543 2.4503 2.16028 -0.163874 -1.14469
34544 2.4503 2.16028 -0.163874 -1.14469
34545 3.25547 2.96173 -1.27828 -0.43843
34546 3.25547 2.96173 -1.27828 -0.43843
34547 3.09443 2.56144 -1.68796 0.406635
34548 3.09443 2.56144 -1.68796 0.406635
34549 3.09443 2.56144 -1.68796 0.406635
34550 2.47343 1.42723 -1.69 1.10668
34551 2.47343 1.42723 -1.69 1.10668
34552 2.47343 1.42723 -1.69 1.10668
34553 2.47343 1.42723 -1.69 1.10668
34554 1.64499 0.745784 -1.46264 0.102423
34555 1.64499 0.745784 -1.46264 0.102423
34556 1.64499 0.745784 -1.46264 0.102423
34557 1.64499 0.745784 -1.46264 0.102423
34558 1.64499 0.745784 -1.46264 0.102423
34559 1.64499 0.745784 -1.46264 0.102423
34560 1.64499 0.745784 -1.46264 0.102423
34561 1.64499 0.745784 -1.46264 0.102423
34562 1.24363 0.659929 -0.956142 0.443741
34563 1.81757 0.257409 -1.6559 -0.703768
34564 1.86016 0.832347 -1.21401 -1.13735
34565 1.86016 0.832347 -1.21401 -1.13735
34566 1.83117 0.227636 -0.753794 -1.65323
34567 1.83117 0.227636 -0.753794 -1.65323
34568 1.83117 0.227636 -0.753794 -1.65323
34569 1.83117 0.227636 -0.753794 -1.65323
34570 1.98699 0.500728 0.161592 -1.91606
34571 1.98699 0.500728 0.161592 -1.91606
34572 2.21592 1.55188 0.529286 -1.49058
34573 2.88971 1.91564 0.302431 -2.14226
34574 2.40408 0.861757 0.136592 -2.24016
34575 2.10484 0.307175 -0.181499 -2.07438
34576 2.08759 0.214336 -1.04327 -1.79546
34577 2.08759 0.214336 -1.04327 -1.79546
34578 2.08759 0.214336 -1.04327 -1.79546
34579 2.08759 0.214336 -1.04327 -1.79546
34580 1.60307 0.917671 -0.916464 -0.942232
34581 0.53029 -0.0749675 -0.524453 0.0231764
34582 0.53029 -0.0749675 -0.524453 0.0231764
34583 0.53029 -0.0749675 -0.524453 0.0231764
34584 1.72572 1.09307 0.626869 1.17913
34585 1.72572 1.09307 0.626869 1.17913
34586 1.57808 1.41353 -0.359445 0.602551
34587 1.44815 0.603643 -0.919078 0.942364
34588 0.411019 -0.330041 0.0552408 0.238658
34589 0.411019 -0.330041 0.0552408 0.238658
34590 0.411019 -0.330041 0.0552408 0.238658
34591 0.411019 -0.330041 0.0552408 0.238658
34592 0.411019 -0.330041 0.0552408 0.238658
34593 0.910686 0.489392 -0.259265 0.722929
34594 0.912848 -0.00774768 0.792234 -0.453427
34595 0.912848 -0.00774768 0.792234 -0.453427
34596 0.912848 -0.00774768 0.792234 -0.453427
34597 0.912848 -0.00774768 0.792234 -0.453427
34598 0.912848 -0.00774768 0.792234 -0.453427
34599 1.93272 0.111817 1.91211 -0.258325
34600 1.59379 -1.07424 0.981211 0.650686
34601 1.36344 -0.391159 0.925851 0.921277
34602 1.36344 -0.391159 0.925851 0.921277
34603 1.36344 -0.391159 0.925851 0.921277
34604 1.36344 -0.391159 0.925851 0.921277
34605 1.36344 -0.391159 0.925851 0.921277
34606 1.49781 0.760873 -0.23199 1.26913
34607 1.22748 -0.0951763 -1.16526 0.373927
34608 1.22748 -0.0951763 -1.16526 0.373927
34609 1.22748 -0.0951763 -1.16526 0.373927
34610 1.22748 -0.0951763 -1.16526 0.373927
34611 1.39113 0.305256 -0.520071 1.25363
34612 1.39113 0.305256 -0.520071 1.25363
34613 2.20341 -0.472353 -1.21987 1.77307
34614 2.28989 0.492312 -0.297813 2.21642
34615 2.01758 0.995862 0.104701 1.75155
34616 1.64769 1.33811 0.605472 0.74682
34617 0.85476 0.17971 -0.43215 0.715239
34618 0.85476 0.17971 -0.43215 0.715239
34619 0.85476 0.17971 -0.43215 0.715239
34620 2.26012 0.943061 -1.53602 1.36361
34621 2.41651 1.31542 -1.74179 1.03698
34622 2.4205 1.93217 -1.18929 0.843277
34623 2.4205 1.93217 -1.18929 0.843277
34624 1.99162 1.4054 -0.588682 1.28252
34625 1.26137 1.0093 0.00485431 0.756536
34626 1.14827 0.535809 -0.211082 0.993417
34627 0.857938 -0.591769 0.62117 -0.00392948
34628 0.548179 0.039134 -0.252621 0.484924
34629 0.548179 0.039134 -0.252621 0.484924
34630 0.548179 0.039134 -0.252621 0.484924
34631 0.548179 0.039134 -0.252621 0.484924
34632 0.548179 0.039134 -0.252621 0.484924
34633 0.41542 0.110853 -0.398906 0.0340484
34634 0.496963 0.081675 0.259695 -0.415765
34635 0.496963 0.081675 0.259695 -0.415765
34636 1.29593 -0.823113 -0.770778 -0.638604
34637 0.340492 -0.00490434 -0.221551 0.258508
34638 0.340492 -0.00490434 -0.221551 0.258508
34639 0.340492 -0.00490434 -0.221551 0.258508
34640 0.340492 -0.00490434 -0.221551 0.258508
34641 0.340492 -0.00490434 -0.221551 0.258508
34642 0.340492 -0.00490434 -0.221551 0.258508
34643 0.340492 -0.00490434 -0.221551 0.258508
34644 0.340492 -0.00490434 -0.221551 0.258508
34645 0.340492 -0.00490434 -0.221551 0.258508
34646 0.340492 -0.00490434 -0.221551 0.258508
34647 0.340492 -0.00490434 -0.221551 0.258508
34648 1.14323 0.946364 -0.118249 0.630381
34649 1.8481 1.42857 -0.0196708 1.1723
34650 1.24228 0.984019 0.167371 0.73956
34651 1.24228 0.984019 0.167371 0.73956
34652 1.24228 0.984019 0.167371 0.73956
34653 2.15305 1.95861 -0.865707 0.223675
34654 2.15305 1.95861 -0.865707 0.223675
34655 2.15305 1.95861 -0.865707 0.223675
34656 1.3504 1.27961 -0.371394 0.219648
34657 1.3504 1.27961 -0.371394 0.219648
34658 1.13909 1.02244 -0.462697 -0.195106
34659 1.13909 1.02244 -0.462697 -0.195106
34660 0.315768 -0.149983 0.265303 0.0826389
34661 0.315768 -0.149983 0.265303 0.0826389
34662 0.315768 -0.149983 0.265303 0.0826389
34663 0.315768 -0.149983 0.265303 0.0826389
34664 0.315768 -0.149983 0.265303 0.0826389
34665 0.315768 -0.149983 0.265303 0.0826389
34666 0.315768 -0.149983 0.265303 0.0826389
34667 0.315768 -0.149983 0.265303 0.0826389
34668 0.315768 -0.149983 0.265303 0.0826389
34669 0.315768 -0.149983 0.265303 0.0826389
34670 0.315768 -0.149983 0.265303 0.0826389
34671 0.315768 -0.149983 0.265303 0.0826389
34672 0.315768 -0.149983 0.265303 0.0826389
34673 0.315768 -0.149983 0.265303 0.0826389
34674 0.776013 0.583702 -0.300109 -0.414032
34675 0.776013 0.583702 -0.300109 -0.414032
34676 1.13651 0.813502 -0.239177 -0.756743
34677 1.03672 -0.063073 -1.03171 0.0798546
34678 1.03672 -0.063073 -1.03171 0.0798546
34679 0.903366 -0.0601059 -0.229952 0.871539
34680 0.903366 -0.0601059 -0.229952 0.871539
34681 0.903366 -0.0601059 -0.229952 0.871539
34682 0.903366 -0.0601059 -0.229952 0.871539
34683 0.4989 -0.376348 0.25784 0.201944
34684 0.4989 -0.376348 0.25784 0.201944
34685 0.4989 -0.376348 0.25784 0.201944
34686 0.4989 -0.376348 0.25784 0.201944
34687 0.253231 0.136218 -0.207109 0.0517372
34688 0.347101 -0.310211 0.0765104 -0.135628
34689 0.347101 -0.310211 0.0765104 -0.135628
34690 0.347101 -0.310211 0.0765104 -0.135628
34691 0.526913 -0.267102 -0.0621229 0.449927
34692 0.526913 -0.267102 -0.0621229 0.449927
34693 0.526913 -0.267102 -0.0621229 0.449927
34694 0.526913 -0.267102 -0.0621229 0.449927
34695 1.14318 -1.12577 0.183928 0.0753422
34696 1.14318 -1.12577 0.183928 0.0753422
34697 1.14318 -1.12577 0.183928 0.0753422
34698 0.826677 -0.706418 0.350787 -0.24762
34699 0.826677 -0.706418 0.350787 -0.24762
34700 0.826677 -0.706418 0.350787 -0.24762
34701 0.826677 -0.706418 0.350787 -0.24762
34702 0.826677 -0.706418 0.350787 -0.24762
34703 0.826677 -0.706418 0.350787 -0.24762
34704 0.784397 0.0589802 -0.550638 -0.555516
34705 1.90394 0.859733 -1.66754 -0.324262
34706 2.21803 1.57469 -1.47071 -0.526306
34707 1.13937 0.948433 -0.592687 -0.217627
34708 1.13937 0.948433 -0.592687 -0.217627
34709 1.13937 0.948433 -0.592687 -0.217627
34710 1.13937 0.948433 -0.592687 -0.217627
34711 1.13937 0.948433 -0.592687 -0.217627
34712 1.13937 0.948433 -0.592687 -0.217627
34713 1.13937 0.948433 -0.592687 -0.217627
