#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
        1958    -5.39911     -5.5017  0.00487218
        1959    -5.40061    -5.50165  0.00486997
        1960    -5.40206     -5.5016  0.00486775
        1961    -5.40345    -5.50155  0.00486553
        1962    -5.40434     -5.5015   0.0048633
        1963    -5.40456    -5.50145  0.00486107
        1964    -5.40443     -5.5014  0.00485885
        1965    -5.40412    -5.50135  0.00485663
        1966    -5.40394     -5.5013  0.00485441
        1967      -5.403    -5.50125   0.0048522
        1968    -5.40208     -5.5012  0.00484999
        1969    -5.40061    -5.50115   0.0048478
        1970    -5.39859    -5.50109  0.00484562
        1971    -5.39637    -5.50104  0.00484345
        1972    -5.39443    -5.50099   0.0048413
        1973    -5.39219    -5.50093  0.00483916
        1974    -5.38952    -5.50088  0.00483704
        1975    -5.38676    -5.50082  0.00483493
        1976    -5.38423    -5.50076  0.00483284
        1977    -5.38137     -5.5007  0.00483078
        1978    -5.37864    -5.50064  0.00482873
        1979    -5.37608    -5.50057   0.0048267
        1980    -5.37385    -5.50051  0.00482469
        1981    -5.37169    -5.50044  0.00482269
        1982    -5.36901    -5.50038  0.00482071
        1983    -5.36704    -5.50031  0.00481875
        1984    -5.36505    -5.50024   0.0048168
        1985    -5.36351    -5.50017  0.00481487
        1986    -5.36184     -5.5001  0.00481295
        1987    -5.36036    -5.50003  0.00481104
        1988    -5.35881    -5.49996  0.00480914
        1989    -5.35764    -5.49989  0.00480726
        1990    -5.35672    -5.49982  0.00480538
        1991    -5.35579    -5.49975  0.00480351
        1992    -5.35562    -5.49967  0.00480165
        1993    -5.35561     -5.4996  0.00479978
        1994    -5.35639    -5.49953  0.00479791
        1995    -5.35708    -5.49946  0.00479604
        1996    -5.35813    -5.49939  0.00479416
        1997    -5.35956    -5.49932  0.00479227
        1998    -5.36137    -5.49925  0.00479037
        1999    -5.36342    -5.49918  0.00478845
        2000    -5.36617    -5.49911  0.00478652
        2001     -5.3696    -5.49905  0.00478456
        2002    -5.37281    -5.49899  0.00478259
        2003    -5.37639    -5.49893  0.00478059
        2004    -5.38002    -5.49887  0.00477858
        2005    -5.38414    -5.49881  0.00477654
        2006    -5.38872    -5.49875  0.00477447
        2007     -5.3936     -5.4987  0.00477238
        2008    -5.39859    -5.49865  0.00477026
        2009    -5.40411    -5.49861  0.00476812
        2010    -5.41028    -5.49856  0.00476595
        2011    -5.41632    -5.49852  0.00476376
        2012     -5.4225    -5.49848  0.00476154
        2013    -5.42922    -5.49845   0.0047593
        2014    -5.43524    -5.49842  0.00475704
        2015    -5.44114    -5.49839  0.00475476
        2016    -5.44762    -5.49836  0.00475247
        2017    -5.45389    -5.49834  0.00475016
        2018    -5.46038    -5.49832  0.00474785
        2019    -5.46598    -5.49831  0.00474552
        2020    -5.47218    -5.49829  0.00474319
        2021    -5.47758    -5.49828  0.00474086
        2022    -5.48291    -5.49828  0.00473852
        2023    -5.48769    -5.49827  0.00473618
        2024    -5.49234    -5.49827  0.00473384
        2025    -5.49729    -5.49827   0.0047315
        2026    -5.50162    -5.49827  0.00472917
        2027    -5.50592    -5.49827  0.00472683
        2028     -5.5094    -5.49828  0.00472451
        2029    -5.51222    -5.49828  0.00472218
        2030    -5.51467    -5.49829  0.00471986
        2031    -5.51719     -5.4983  0.00471755
        2032    -5.51948    -5.49831  0.00471524
        2033    -5.52109    -5.49832  0.00471293
        2034    -5.52262    -5.49834  0.00471063
        2035    -5.52362    -5.49835  0.00470833
        2036    -5.52426    -5.49836  0.00470604
        2037    -5.52484    -5.49837  0.00470375
        2038    -5.52461    -5.49839  0.00470145
        2039    -5.52466     -5.4984  0.00469917
        2040     -5.5238    -5.49841  0.00469688
        2041    -5.52294    -5.49842  0.00469459
        2042     -5.5215    -5.49844  0.00469231
        2043     -5.5198    -5.49845  0.00469002
        2044    -5.51818    -5.49846  0.00468774
        2045    -5.51605    -5.49846  0.00468545
        2046    -5.51328    -5.49847  0.00468317
        2047     -5.5108    -5.49848  0.00468089
        2048     -5.5079    -5.49848   0.0046786
        2049    -5.50519    -5.49849  0.00467632
        2050    -5.50287    -5.49849  0.00467404
        2051     -5.4999    -5.49849  0.00467176
        2052    -5.49722    -5.49849  0.00466948
        2053    -5.49442    -5.49849  0.00466721
        2054    -5.49182    -5.49848  0.00466494
        2055    -5.48917    -5.49848  0.00466267
        2056    -5.48634    -5.49847  0.00466041
        2057    -5.48414    -5.49846  0.00465815
        2058    -5.48199    -5.49846  0.00465589
        2059    -5.48054    -5.49845  0.00465364
        2060    -5.47907    -5.49844  0.00465139
        2061    -5.47807    -5.49843  0.00464914
        2062    -5.47712    -5.49842   0.0046469
        2063    -5.47687    -5.49841  0.00464466
        2064    -5.47657     -5.4984  0.00464242
        2065    -5.47671    -5.49839  0.00464018
        2066    -5.47775    -5.49838  0.00463795
        2067    -5.47866    -5.49837  0.00463571
        2068    -5.48018    -5.49836  0.00463348
        2069    -5.48202    -5.49835  0.00463125
        2070    -5.48493    -5.49834  0.00462901
        2071    -5.48797    -5.49834  0.00462678
        2072    -5.49127    -5.49834  0.00462455
        2073    -5.49526    -5.49833  0.00462232
        2074    -5.49975    -5.49833  0.00462009
        2075    -5.50409    -5.49834  0.00461787
        2076    -5.50899    -5.49834  0.00461564
        2077     -5.5141    -5.49835  0.00461343
        2078    -5.51893    -5.49836  0.00461122
        2079    -5.52402    -5.49837  0.00460902
        2080    -5.52946    -5.49839  0.00460683
        2081    -5.53476    -5.49841  0.00460464
        2082       -5.54    -5.49843  0.00460248
        2083    -5.54545    -5.49845  0.00460032
        2084    -5.55045    -5.49847  0.00459818
        2085    -5.55481     -5.4985  0.00459606
        2086    -5.55969    -5.49853  0.00459395
        2087      -5.564    -5.49856  0.00459185
        2088    -5.56816    -5.49859  0.00458977
        2089    -5.57168    -5.49863  0.00458771
        2090    -5.57484    -5.49867  0.00458566
        2091    -5.57792     -5.4987  0.00458362
        2092    -5.58013    -5.49874   0.0045816
        2093    -5.58224    -5.49878  0.00457958
        2094    -5.58361    -5.49882  0.00457758
        2095    -5.58455    -5.49886  0.00457557
        2096    -5.58507     -5.4989  0.00457357
        2097     -5.5847    -5.49895  0.00457158
        2098    -5.58452    -5.49899  0.00456958
        2099    -5.58393    -5.49903  0.00456758
        2100    -5.58296    -5.49907  0.00456558
        2101    -5.58148    -5.49911  0.00456358
        2102    -5.58012    -5.49914  0.00456157
        2103    -5.57861    -5.49918  0.00455956
        2104    -5.57592    -5.49922  0.00455754
        2105    -5.57361    -5.49925  0.00455551
        2106    -5.57156    -5.49929  0.00455347
        2107     -5.5689    -5.49932  0.00455143
        2108    -5.56629    -5.49935  0.00454938
        2109    -5.56391    -5.49938  0.00454733
        2110    -5.56074    -5.49941  0.00454527
        2111    -5.55773    -5.49944   0.0045432
        2112    -5.55521    -5.49947  0.00454112
        2113    -5.55215    -5.49949  0.00453904
        2114    -5.54948    -5.49952  0.00453696
        2115    -5.54678    -5.49954  0.00453487
        2116    -5.54434    -5.49956  0.00453277
        2117    -5.54204    -5.49958  0.00453068
        2118    -5.54003     -5.4996  0.00452858
        2119    -5.53815    -5.49962  0.00452648
        2120    -5.53609    -5.49963  0.00452438
        2121    -5.53416    -5.49965  0.00452227
        2122    -5.53293    -5.49967  0.00452017
        2123    -5.53118    -5.49968  0.00451806
        2124     -5.5295    -5.49969  0.00451596
        2125    -5.52831    -5.49971  0.00451385
        2126    -5.52683    -5.49972  0.00451175
        2127    -5.52534    -5.49973  0.00450964
        2128    -5.52365    -5.49974  0.00450754
        2129     -5.5222    -5.49975  0.00450543
        2130    -5.52021    -5.49976  0.00450333
        2131    -5.51855    -5.49977  0.00450122
        2132    -5.51691    -5.49978  0.00449912
        2133    -5.51466    -5.49979  0.00449701
        2134    -5.51208    -5.49979  0.00449491
        2135    -5.50979     -5.4998  0.00449281
        2136    -5.50687     -5.4998  0.00449071
        2137    -5.50406     -5.4998   0.0044886
        2138    -5.50154     -5.4998  0.00448651
        2139     -5.4984     -5.4998  0.00448441
        2140    -5.49514     -5.4998  0.00448231
        2141    -5.49191     -5.4998  0.00448022
        2142    -5.48862    -5.49979  0.00447813
        2143    -5.48499    -5.49979  0.00447605
        2144    -5.48137    -5.49978  0.00447397
        2145     -5.4781    -5.49977  0.00447189
        2146    -5.47508    -5.49976  0.00446983
        2147    -5.47205    -5.49974  0.00446776
        2148    -5.46936    -5.49973   0.0044657
        2149    -5.46659    -5.49971  0.00446365
        2150    -5.46453     -5.4997  0.00446161
        2151    -5.46246    -5.49968  0.00445957
        2152    -5.46025    -5.49966  0.00445753
        2153     -5.4579    -5.49964   0.0044555
        2154    -5.45695    -5.49962  0.00445348
        2155    -5.45602     -5.4996  0.00445146
        2156    -5.45555    -5.49958  0.00444944
        2157    -5.45583    -5.49956  0.00444742
        2158    -5.45518    -5.49954  0.00444541
        2159    -5.45537    -5.49952   0.0044434
        2160    -5.45606     -5.4995  0.00444139
        2161    -5.45723    -5.49948  0.00443937
        2162    -5.45806    -5.49946  0.00443736
        2163    -5.45914    -5.49944  0.00443535
        2164    -5.45982    -5.49942  0.00443334
        2165     -5.4608    -5.49941  0.00443133
        2166    -5.46117    -5.49939  0.00442932
        2167    -5.46119    -5.49937  0.00442731
        2168    -5.46234    -5.49935   0.0044253
        2169    -5.46263    -5.49934  0.00442329
        2170     -5.4631    -5.49932  0.00442128
        2171    -5.46344     -5.4993  0.00441928
        2172    -5.46303    -5.49929  0.00441727
        2173    -5.46261    -5.49927  0.00441527
        2174    -5.46249    -5.49925  0.00441328
        2175    -5.46222    -5.49924  0.00441128
        2176    -5.46224    -5.49922  0.00440928
        2177    -5.46151     -5.4992  0.00440729
        2178    -5.46034    -5.49918  0.00440531
        2179    -5.45934    -5.49917  0.00440332
        2180    -5.45822    -5.49915  0.00440134
        2181     -5.4573    -5.49913  0.00439937
        2182    -5.45613    -5.49911  0.00439739
        2183    -5.45474    -5.49909  0.00439543
        2184    -5.45344    -5.49907  0.00439346
        2185    -5.45241    -5.49905  0.00439151
        2186     -5.4509    -5.49902  0.00438955
        2187    -5.44938      -5.499   0.0043876
        2188    -5.44802    -5.49898  0.00438566
        2189     -5.4467    -5.49895  0.00438372
        2190    -5.44527    -5.49893  0.00438179
        2191    -5.44466     -5.4989  0.00437986
        2192    -5.44352    -5.49888  0.00437793
        2193    -5.44264    -5.49885  0.00437601
        2194    -5.44186    -5.49883  0.00437409
        2195    -5.44106     -5.4988  0.00437218
        2196    -5.44039    -5.49877  0.00437027
        2197    -5.43972    -5.49875  0.00436836
        2198     -5.4392    -5.49872  0.00436646
        2199     -5.4384    -5.49869  0.00436456
        2200    -5.43806    -5.49867  0.00436266
        2201     -5.4388    -5.49864  0.00436077
        2202    -5.43865    -5.49861  0.00435887
        2203    -5.43897    -5.49858  0.00435698
        2204     -5.4396    -5.49856  0.00435508
        2205    -5.44036    -5.49853  0.00435319
        2206    -5.44156     -5.4985  0.00435129
        2207    -5.44243    -5.49848  0.00434939
        2208    -5.44353    -5.49845  0.00434749
        2209     -5.4444    -5.49843   0.0043456
        2210    -5.44607    -5.49841  0.00434369
        2211    -5.44731    -5.49838  0.00434179
        2212    -5.44854    -5.49836  0.00433989
        2213    -5.45034    -5.49834  0.00433798
        2214    -5.45178    -5.49832  0.00433607
        2215    -5.45283     -5.4983  0.00433416
        2216    -5.45362    -5.49828  0.00433225
        2217    -5.45413    -5.49826  0.00433034
        2218    -5.45494    -5.49824  0.00432844
        2219    -5.45498    -5.49822  0.00432653
        2220     -5.4553     -5.4982  0.00432462
        2221    -5.45542    -5.49818  0.00432272
        2222    -5.45503    -5.49816  0.00432082
        2223    -5.45505    -5.49814  0.00431892
        2224    -5.45472    -5.49812  0.00431702
        2225    -5.45373     -5.4981  0.00431513
        2226      -5.453    -5.49808  0.00431323
        2227    -5.45209    -5.49806  0.00431135
        2228    -5.45071    -5.49804  0.00430946
        2229    -5.44978    -5.49802  0.00430759
        2230    -5.44826      -5.498  0.00430571
        2231    -5.44693    -5.49797  0.00430384
        2232    -5.44519    -5.49795  0.00430198
        2233    -5.44352    -5.49792  0.00430012
        2234     -5.4415     -5.4979  0.00429827
        2235    -5.44005    -5.49787  0.00429643
        2236    -5.43873    -5.49785  0.00429459
        2237    -5.43667    -5.49782  0.00429275
        2238    -5.43464    -5.49779  0.00429093
        2239     -5.4331    -5.49776  0.00428911
        2240    -5.43147    -5.49773   0.0042873
        2241    -5.42976     -5.4977  0.00428549
