#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
         658    -3.79768    -3.79692 0.000331869
         659    -3.79775    -3.79692 0.000331368
         660    -3.79782    -3.79692 0.000330869
         661    -3.79773    -3.79692 0.000330371
         662    -3.79749    -3.79692 0.000329873
         663    -3.79724    -3.79692 0.000329375
         664    -3.79789    -3.79692 0.000328883
         665    -3.79762    -3.79693  0.00032839
         666    -3.79764    -3.79693 0.000327898
         667     -3.7978    -3.79693 0.000327409
         668    -3.79794    -3.79693 0.000326923
         669    -3.79777    -3.79693 0.000326437
         670    -3.79759    -3.79693 0.000325951
         671    -3.79725    -3.79693 0.000325465
         672    -3.79719    -3.79693 0.000324981
         673    -3.79728    -3.79693 0.000324499
         674    -3.79752    -3.79693 0.000324019
         675    -3.79685    -3.79693 0.000323539
         676    -3.79648    -3.79693 0.000323061
         677     -3.7961    -3.79693 0.000322586
         678    -3.79634    -3.79693 0.000322111
         679    -3.79643    -3.79693 0.000321638
         680    -3.79607    -3.79693 0.000321167
         681    -3.79647    -3.79693 0.000320696
         682    -3.79598    -3.79693 0.000320229
         683    -3.79625    -3.79693 0.000319762
         684    -3.79624    -3.79693 0.000319296
         685    -3.79609    -3.79692 0.000318832
         686     -3.7961    -3.79692  0.00031837
         687    -3.79598    -3.79692 0.000317909
         688    -3.79632    -3.79692 0.000317448
         689    -3.79653    -3.79692 0.000316988
         690    -3.79736    -3.79692 0.000316529
         691     -3.7976    -3.79692 0.000316073
         692    -3.79784    -3.79692 0.000315619
         693     -3.7978    -3.79692 0.000315166
         694    -3.79792    -3.79693 0.000314715
         695     -3.7979    -3.79693 0.000314265
         696    -3.79773    -3.79693 0.000313816
         697    -3.79772    -3.79693 0.000313368
         698    -3.79802    -3.79693 0.000312923
         699    -3.79771    -3.79693 0.000312477
         700    -3.79756    -3.79693 0.000312032
         701     -3.7974    -3.79693 0.000311587
         702    -3.79723    -3.79693 0.000311144
         703    -3.79737    -3.79693 0.000310702
         704    -3.79779    -3.79694 0.000310263
         705     -3.7982    -3.79694 0.000309828
         706      -3.798    -3.79694 0.000309393
         707    -3.79853    -3.79694 0.000308963
         708    -3.79875    -3.79694 0.000308538
         709    -3.79879    -3.79695 0.000308113
         710    -3.79837    -3.79695 0.000307686
         711    -3.79852    -3.79695 0.000307261
         712    -3.79851    -3.79695 0.000306837
         713    -3.79817    -3.79695 0.000306412
         714    -3.79841    -3.79696 0.000305989
         715    -3.79818    -3.79696 0.000305566
         716    -3.79823    -3.79696 0.000305144
         717     -3.7984    -3.79696 0.000304726
         718    -3.79826    -3.79696 0.000304307
         719     -3.7981    -3.79697 0.000303887
         720    -3.79853    -3.79697 0.000303473
         721    -3.79834    -3.79697 0.000303058
         722    -3.79798    -3.79697 0.000302642
         723    -3.79807    -3.79697 0.000302227
         724    -3.79801    -3.79697 0.000301813
         725    -3.79778    -3.79698 0.000301399
         726    -3.79771    -3.79698 0.000300985
         727    -3.79748    -3.79698 0.000300572
         728    -3.79741    -3.79698  0.00030016
         729    -3.79734    -3.79698 0.000299748
         730    -3.79713    -3.79698 0.000299338
         731    -3.79707    -3.79698 0.000298928
         732    -3.79642    -3.79698 0.000298521
         733    -3.79654    -3.79698 0.000298114
         734    -3.79638    -3.79698 0.000297709
         735    -3.79638    -3.79698 0.000297305
         736    -3.79655    -3.79697 0.000296902
         737    -3.79613    -3.79697 0.000296501
         738    -3.79589    -3.79697 0.000296103
         739    -3.79612    -3.79697 0.000295705
         740    -3.79606    -3.79697 0.000295308
         741    -3.79619    -3.79697 0.000294911
         742    -3.79634    -3.79697 0.000294515
         743    -3.79666    -3.79697 0.000294119
         744    -3.79655    -3.79697 0.000293724
         745    -3.79647    -3.79697  0.00029333
         746    -3.79641    -3.79697 0.000292938
         747    -3.79653    -3.79696 0.000292547
         748    -3.79667    -3.79696 0.000292156
         749    -3.79698    -3.79696 0.000291766
         750    -3.79731    -3.79696 0.000291377
         751    -3.79766    -3.79697  0.00029099
         752    -3.79788    -3.79697 0.000290606
         753    -3.79795    -3.79697 0.000290223
         754    -3.79864    -3.79697 0.000289847
         755    -3.79904    -3.79697 0.000289476
         756    -3.79928    -3.79698 0.000289109
         757    -3.79968    -3.79698 0.000288749
         758    -3.80007    -3.79698 0.000288397
         759    -3.80075    -3.79699 0.000288059
         760    -3.80081    -3.79699 0.000287724
         761    -3.80041      -3.797 0.000287381
         762    -3.80089      -3.797  0.00028705
         763    -3.80181    -3.79701 0.000286742
         764    -3.80164    -3.79702 0.000286431
         765     -3.8013    -3.79702 0.000286112
         766    -3.80108    -3.79703 0.000285787
         767    -3.80114    -3.79703 0.000285465
         768    -3.80147    -3.79704 0.000285152
         769    -3.80117    -3.79704 0.000284832
         770    -3.80085    -3.79705 0.000284504
         771     -3.8005    -3.79705 0.000284171
         772    -3.80074    -3.79706 0.000283843
         773    -3.80005    -3.79706 0.000283502
         774    -3.80041    -3.79707 0.000283169
         775     -3.8003    -3.79707 0.000282834
         776    -3.80003    -3.79707 0.000282495
         777    -3.79976    -3.79708 0.000282153
         778    -3.79933    -3.79708 0.000281805
         779    -3.79996    -3.79708 0.000281468
         780    -3.80028    -3.79709 0.000281137
         781        -3.8    -3.79709 0.000280802
         782    -3.79988     -3.7971 0.000280465
         783    -3.79992     -3.7971  0.00028013
         784     -3.7995     -3.7971  0.00027979
         785     -3.7991     -3.7971 0.000279445
         786    -3.79931    -3.79711 0.000279103
         787    -3.79893    -3.79711 0.000278758
         788    -3.79856    -3.79711 0.000278411
         789     -3.7982    -3.79711 0.000278061
         790      -3.798    -3.79711 0.000277711
         791    -3.79766    -3.79711 0.000277361
         792    -3.79794    -3.79712 0.000277013
         793    -3.79808    -3.79712 0.000276666
         794    -3.79839    -3.79712 0.000276323
         795    -3.79826    -3.79712 0.000275979
         796    -3.79754    -3.79712 0.000275632
         797    -3.79774    -3.79712 0.000275288
         798    -3.79795    -3.79712 0.000274945
         799    -3.79787    -3.79712 0.000274602
         800    -3.79795    -3.79712 0.000274261
         801    -3.79819    -3.79713 0.000273922
         802     -3.7986    -3.79713 0.000273586
         803    -3.79856    -3.79713 0.000273251
         804    -3.79838    -3.79713 0.000272916
         805     -3.7982    -3.79713  0.00027258
         806    -3.79833    -3.79713 0.000272246
         807    -3.79876    -3.79714 0.000271916
         808    -3.79874    -3.79714 0.000271587
         809    -3.79887    -3.79714  0.00027126
         810     -3.7993    -3.79714 0.000270938
         811    -3.79911    -3.79714 0.000270615
         812    -3.79907    -3.79715 0.000270292
         813    -3.79871    -3.79715 0.000269966
         814     -3.7991    -3.79715 0.000269645
         815    -3.79932    -3.79715 0.000269327
         816    -3.79908    -3.79716 0.000269008
         817    -3.79943    -3.79716 0.000268693
         818    -3.79901    -3.79716 0.000268374
         819    -3.79903    -3.79716 0.000268056
         820    -3.79919    -3.79717  0.00026774
         821    -3.79933    -3.79717 0.000267427
         822    -3.79917    -3.79717 0.000267113
         823    -3.79914    -3.79717 0.000266799
         824    -3.79941    -3.79718 0.000266489
         825    -3.79922    -3.79718 0.000266178
         826    -3.79917    -3.79718 0.000265866
         827    -3.79897    -3.79718 0.000265554
         828    -3.79907    -3.79719 0.000265243
         829    -3.79901    -3.79719 0.000264932
         830    -3.79896    -3.79719 0.000264621
         831    -3.79936    -3.79719 0.000264316
         832    -3.79932     -3.7972  0.00026401
         833    -3.79912     -3.7972 0.000263703
         834    -3.79924     -3.7972 0.000263399
         835     -3.7992     -3.7972 0.000263094
         836    -3.79978    -3.79721 0.000262798
         837    -3.80037    -3.79721 0.000262511
         838    -3.80051    -3.79721 0.000262227
         839    -3.80096    -3.79722 0.000261953
         840    -3.80081    -3.79722 0.000261676
         841    -3.80097    -3.79723 0.000261402
         842    -3.80053    -3.79723 0.000261121
         843    -3.80009    -3.79723 0.000260834
         844    -3.79981    -3.79724 0.000260542
         845    -3.79984    -3.79724 0.000260252
         846    -3.79956    -3.79724 0.000259959
         847    -3.79959    -3.79725 0.000259667
         848    -3.79932    -3.79725 0.000259372
         849    -3.79905    -3.79725 0.000259075
         850    -3.79908    -3.79725  0.00025878
         851    -3.79927    -3.79725 0.000258486
         852    -3.79885    -3.79726  0.00025819
         853    -3.79828    -3.79726  0.00025789
         854    -3.79891    -3.79726 0.000257595
         855    -3.79819    -3.79726 0.000257296
         856    -3.79807    -3.79726 0.000256997
         857    -3.79839    -3.79726 0.000256701
         858    -3.79841    -3.79726 0.000256405
         859    -3.79933    -3.79727 0.000256118
         860    -3.79934    -3.79727 0.000255832
         861     -3.7995    -3.79727 0.000255548
         862     -3.7995    -3.79727 0.000255264
         863    -3.79934    -3.79728  0.00025498
         864    -3.79933    -3.79728 0.000254696
         865    -3.79901    -3.79728 0.000254409
         866    -3.79898    -3.79728 0.000254123
         867    -3.79909    -3.79728 0.000253838
         868    -3.79904    -3.79729 0.000253554
         869    -3.79883    -3.79729 0.000253268
         870    -3.79892    -3.79729 0.000252984
         871    -3.79915    -3.79729 0.000252703
         872    -3.79876    -3.79729 0.000252418
         873    -3.79835     -3.7973 0.000252132
         874     -3.7981     -3.7973 0.000251845
         875    -3.79797     -3.7973 0.000251559
         876      -3.798     -3.7973 0.000251273
         877     -3.7977     -3.7973 0.000250987
         878    -3.79755     -3.7973 0.000250701
         879     -3.7971     -3.7973 0.000250416
         880    -3.79693     -3.7973 0.000250132
         881    -3.79706     -3.7973 0.000249848
         882    -3.79718     -3.7973 0.000249565
         883    -3.79654     -3.7973 0.000249284
         884     -3.7956     -3.7973 0.000249009
         885    -3.79495    -3.79729 0.000248742
         886    -3.79446    -3.79729 0.000248482
         887    -3.79426    -3.79729 0.000248225
         888    -3.79406    -3.79728 0.000247972
         889    -3.79386    -3.79728 0.000247723
         890    -3.79336    -3.79727 0.000247484
         891    -3.79331    -3.79727 0.000247246
         892    -3.79312    -3.79726 0.000247013
         893    -3.79322    -3.79726 0.000246777
         894    -3.79303    -3.79726 0.000246547
         895    -3.79314    -3.79725 0.000246314
         896    -3.79341    -3.79725 0.000246077
         897    -3.79322    -3.79724 0.000245843
         898    -3.79273    -3.79724 0.000245621
         899    -3.79269    -3.79723   0.0002454
         900    -3.79281    -3.79723 0.000245176
         901    -3.79277    -3.79722 0.000244954
         902    -3.79213    -3.79722 0.000244747
         903    -3.79194    -3.79721 0.000244546
         904    -3.79159     -3.7972 0.000244355
         905    -3.79154     -3.7972 0.000244165
         906    -3.79104    -3.79719  0.00024399
         907    -3.79067    -3.79718 0.000243827
         908    -3.79046    -3.79718 0.000243671
         909    -3.79053    -3.79717 0.000243512
         910    -3.79015    -3.79716 0.000243367
         911    -3.79006    -3.79715 0.000243224
         912    -3.78996    -3.79715 0.000243085
         913     -3.7897    -3.79714 0.000242956
         914    -3.78928    -3.79713 0.000242842
         915     -3.7893    -3.79712 0.000242727
         916    -3.78917    -3.79711 0.000242618
         917    -3.78903     -3.7971 0.000242513
         918    -3.78873    -3.79709 0.000242421
         919    -3.78812    -3.79708 0.000242353
