# generation best_length mean_best_half
862 4.7683940643 5.0666408940
863 4.7683940643 5.0288985536
864 4.7683940643 4.9869173879
865 4.7683940643 5.0309714075
866 4.7683940643 4.9708597068
867 4.7683940643 4.9575740183
868 4.7683940643 4.9815522961
869 4.7683940643 4.9350144084
870 4.7683940643 4.9156881086
871 4.7683940643 4.9739891048
872 4.7683940643 4.9813562451
873 4.7683940643 5.0303940662
874 4.7683940643 5.0274109601
875 4.7683940643 5.0730396847
876 4.7683940643 5.0539178526
877 4.7683940643 5.0454839164
878 4.7683940643 4.9982213447
879 4.7683940643 5.0332129053
880 4.7683940643 5.0298328841
881 4.7683940643 5.0054587364
882 4.7683940643 5.0081296138
883 4.7683940643 4.9634281217
884 4.7683940643 4.9834520477
885 4.7683940643 5.0091868956
886 4.7683940643 5.0049949514
887 4.7683940643 5.0415950003
888 4.7683940643 5.0317280809
889 4.7683940643 5.0209512742
890 4.7683940643 5.0371080050
891 4.7683940643 4.9779594125
892 4.7683940643 5.0208319177
893 4.7683940643 4.9701461928
894 4.7683940643 5.0342685851
895 4.7683940643 4.9957200154
896 4.7683940643 5.0731450129
897 4.7683940643 5.0818178204
898 4.7683940643 5.1515282995
899 4.7683940643 5.1425427397
900 4.7683940643 5.1098981471
901 4.7683940643 5.0250472953
902 4.7683940643 4.9817355158
903 4.7683940643 5.0276749918
904 4.7683940643 5.0421093112
905 4.7683940643 4.9843928492
906 4.7683940643 4.9582653288
907 4.7683940643 4.9926805133
908 4.7683940643 5.0336155689
909 4.7683940643 4.9584352056
910 4.7683940643 4.9173913190
911 4.7683940643 4.9811464682
912 4.7683940643 4.9619051288
913 4.7683940643 4.9495848488
914 4.7683940643 4.9194300261
915 4.7683940643 4.9366095580
916 4.7683940643 4.9735571169
917 4.7683940643 5.0516413988
918 4.7683940643 5.0470297402
919 4.7683940643 4.9708999080
920 4.7683940643 4.9741075620
921 4.7683940643 4.8984034797
922 4.7683940643 4.9162164813
923 4.7683940643 4.9844129325
924 4.7683940643 4.9703828657
925 4.7683940643 5.0662605171
926 4.7683940643 5.0629227915
927 4.7683940643 5.0686087726
928 4.7683940643 4.9985262287
929 4.7683940643 5.0745217433
930 4.7683940643 5.0390222051
931 4.7683940643 5.0180579307
932 4.7683940643 4.9616476997
933 4.7683940643 5.0054884996
934 4.7683940643 4.9969460257
935 4.7683940643 4.9898699370
936 4.7683940643 4.9508666134
937 4.7683940643 5.0443598708
938 4.7683940643 4.9841843105
939 4.7683940643 4.9422852249
940 4.7683940643 5.0405990700
941 4.7683940643 5.0557330931
942 4.7683940643 5.0573066673
943 4.7683940643 4.9933662177
944 4.7683940643 4.9030134162
945 4.7683940643 4.9068705278
946 4.7683940643 4.9884430722
947 4.7683940643 5.0024658429
948 4.7683940643 5.0015309226
949 4.7683940643 4.9509965668
950 4.7683940643 4.9308585229
951 4.7683940643 4.9176277140
952 4.7683940643 4.9082590631
953 4.7683940643 4.9964114590
954 4.7683940643 4.9965469426
955 4.7683940643 5.0460821094
956 4.7683940643 5.0395602563
957 4.7683940643 5.0350574267
958 4.7683940643 5.0252361047
959 4.7683940643 5.0495952887
960 4.7683940643 5.0749849214
961 4.7683940643 5.0639167585
962 4.7683940643 5.0747980777
963 4.7683940643 4.9703517930
964 4.7683940643 4.9538279474
965 4.7683940643 4.9392587479
966 4.7683940643 4.9467519591
967 4.7683940643 4.9958634376
968 4.7683940643 4.9955239153
969 4.7683940643 5.0640533127
970 4.7683940643 5.0176090706
971 4.7683940643 5.0249090429
972 4.7683940643 4.9924934549
973 4.7683940643 5.0553419710
974 4.7683940643 5.0186375421
975 4.7683940643 4.9468351639
976 4.7683940643 4.9716498446
977 4.7683940643 4.9832659006
978 4.7683940643 5.0003243706
979 4.7683940643 5.0091904406
980 4.7683940643 5.0612918908
981 4.7683940643 5.0111831533
982 4.7683940643 4.9682810828
983 4.7683940643 4.9742584501
984 4.7683940643 5.0723242634
985 4.7683940643 5.0079932140
986 4.7683940643 4.9700282957
987 4.7683940643 4.9999299923
988 4.7683940643 5.0691081143
989 4.7683940643 5.1028734151
990 4.7683940643 4.9898655398
991 4.7683940643 5.0458472991
992 4.7683940643 4.9622942751
993 4.7683940643 5.0198974577
994 4.7683940643 4.9390445544
995 4.7683940643 5.0031041526
996 4.7683940643 5.0488417138
997 4.7683940643 5.0659473068
998 4.7683940643 5.0304964561
999 4.7683940643 5.0315923983
1000 4.7683940643 5.0862553306
