#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
        3022     1.04327     1.32213     0.01054
        3023     1.35149     1.32214   0.0105365
        3024     1.12254     1.32207   0.0105332
        3025     1.39551      1.3221   0.0105298
        3026     1.12494     1.32203   0.0105265
        3027     1.37109     1.32205    0.010523
        3028     1.14598     1.32199   0.0105197
        3029     1.37909     1.32201   0.0105162
        3030     1.58067     1.32209   0.0105131
        3031     2.04043     1.32233   0.0105123
        3032     2.10556     1.32259    0.010512
        3033     2.34287     1.32292   0.0105139
        3034     1.58355     1.32301   0.0105108
        3035     1.39523     1.32303   0.0105074
        3036     1.50819     1.32309   0.0105041
        3037     1.33303      1.3231   0.0105006
        3038     1.05522     1.32301   0.0104976
        3039     1.43909     1.32305   0.0104942
        3040     1.41382     1.32308   0.0104908
        3041     1.64069     1.32318   0.0104878
        3042     1.74972     1.32332   0.0104853
        3043     1.90008     1.32351   0.0104836
        3044     1.83935     1.32368   0.0104815
        3045     1.68644      1.3238   0.0104788
        3046     1.81137     1.32396   0.0104765
        3047     1.37707     1.32398   0.0104731
        3048     1.21568     1.32394   0.0104697
        3049     1.39684     1.32397   0.0104663
        3050     1.36035     1.32398   0.0104629
        3051     1.39365       1.324   0.0104595
        3052     1.39303     1.32402   0.0104561
        3053     1.59242     1.32411    0.010453
        3054     1.41359     1.32414   0.0104497
        3055     1.76141     1.32428   0.0104472
        3056     1.80229     1.32444    0.010445
        3057     1.97274     1.32465   0.0104437
        3058     1.74003     1.32479   0.0104412
        3059      1.9119     1.32498   0.0104395
        3060     1.72423     1.32511   0.0104369
        3061     1.48413     1.32516   0.0104337
        3062    0.982782     1.32505   0.0104308
        3063      1.0983     1.32498   0.0104277
        3064     1.10984     1.32491   0.0104245
        3065     1.36306     1.32492   0.0104211
        3066      1.4039     1.32495   0.0104178
        3067     1.60441     1.32504   0.0104148
        3068     1.65251     1.32514   0.0104119
        3069     1.26975     1.32513   0.0104085
        3070     1.42109     1.32516   0.0104052
        3071      1.1299     1.32509    0.010402
        3072     1.06771     1.32501    0.010399
        3073     1.47647     1.32506   0.0103957
        3074     1.62244     1.32516   0.0103928
        3075      1.3984     1.32518   0.0103894
        3076     1.44486     1.32522   0.0103861
        3077      1.1663     1.32517   0.0103829
        3078     1.40818     1.32519   0.0103795
        3079     1.52226     1.32526   0.0103763
        3080     1.45912      1.3253   0.0103731
        3081     1.41047     1.32533   0.0103697
        3082     1.40054     1.32535   0.0103664
        3083     1.18369     1.32531   0.0103631
        3084     1.42028     1.32534   0.0103598
        3085    0.825008     1.32518   0.0103577
        3086    0.571016     1.32493   0.0103573
        3087    0.588374     1.32469   0.0103567
        3088     1.04906      1.3246   0.0103537
        3089     1.36046     1.32461   0.0103503
        3090     1.32956     1.32462    0.010347
        3091      1.1783     1.32457   0.0103438
        3092     1.69312     1.32469   0.0103411
        3093     1.25573     1.32467   0.0103378
        3094     1.16933     1.32462   0.0103346
        3095    0.982162      1.3245   0.0103318
        3096     1.06732     1.32442   0.0103288
        3097     1.18612     1.32438   0.0103256
        3098     1.75516     1.32452   0.0103232
        3099    0.826195     1.32436   0.0103211
        3100     1.13905      1.3243   0.0103179
        3101     1.01909      1.3242   0.0103151
        3102     1.54125     1.32427    0.010312
        3103     1.30577     1.32426   0.0103087
        3104     1.06806     1.32418   0.0103057
        3105     1.40284      1.3242   0.0103024
        3106     1.29471     1.32419   0.0102991
        3107      1.0462     1.32411   0.0102962
        3108     1.42339     1.32414   0.0102929
        3109      1.1356     1.32408   0.0102898
        3110     1.19616     1.32404   0.0102865
        3111     1.41797     1.32407   0.0102833
        3112     1.18179     1.32402   0.0102801
        3113     1.38542     1.32404   0.0102768
        3114      1.4347     1.32407   0.0102735
        3115     1.16558     1.32402   0.0102704
        3116    0.856304     1.32387   0.0102682
        3117     1.39847      1.3239   0.0102649
        3118     1.29264     1.32389   0.0102616
        3119      1.5007     1.32394   0.0102585
        3120     1.14971     1.32389   0.0102554
        3121     1.23145     1.32386   0.0102521
        3122     1.20666     1.32382   0.0102489
        3123     1.46306     1.32387   0.0102457
        3124     1.62489     1.32396   0.0102429
        3125    0.994723     1.32386   0.0102401
        3126    0.807353     1.32369   0.0102382
        3127    0.844488     1.32354   0.0102361
        3128    0.927999     1.32341   0.0102336
        3129    0.789617     1.32324   0.0102317
        3130     1.02584     1.32315   0.0102289
        3131    0.893315     1.32301   0.0102266
        3132    0.929944     1.32288   0.0102241
        3133    0.759556      1.3227   0.0102224
        3134    0.962595     1.32259   0.0102198
        3135     0.77304     1.32241    0.010218
        3136    0.225184     1.32206   0.0102207
        3137    0.691607     1.32186   0.0102195
        3138     1.04276     1.32177   0.0102166
        3139    0.916461     1.32164   0.0102142
        3140    0.946742     1.32153   0.0102116
        3141     1.40354     1.32155   0.0102084
        3142      1.1117     1.32148   0.0102053
        3143     1.44398     1.32152   0.0102022
        3144     1.34634     1.32153   0.0101989
        3145     0.98144     1.32142   0.0101963
        3146    0.993743     1.32132   0.0101936
        3147     1.02691     1.32123   0.0101907
        3148    0.940455      1.3211   0.0101882
        3149     1.38799     1.32113    0.010185
        3150     1.80654     1.32128   0.0101829
        3151     1.84039     1.32145    0.010181
        3152     1.83915     1.32161   0.0101791
        3153      1.9057     1.32179   0.0101776
        3154     1.98276       1.322   0.0101765
        3155     1.79389     1.32215   0.0101744
        3156     1.69925     1.32227   0.0101719
        3157     1.81328     1.32243   0.0101698
        3158     1.72197     1.32256   0.0101674
        3159     1.67141     1.32267   0.0101648
        3160     1.15012     1.32261   0.0101617
        3161     1.16991     1.32256   0.0101586
        3162    0.318845     1.32225   0.0101604
        3163    0.506598     1.32199   0.0101604
        3164    0.443625     1.32171    0.010161
        3165    0.355232      1.3214   0.0101624
        3166    0.589002     1.32117   0.0101618
        3167    0.798809     1.32101   0.0101599
        3168    0.988932      1.3209   0.0101573
        3169    0.716145     1.32071   0.0101559
        3170    0.455973     1.32044   0.0101563
        3171    0.587077     1.32021   0.0101557
        3172    0.568932     1.31997   0.0101553
        3173    0.556557     1.31973    0.010155
        3174    0.540842     1.31949   0.0101547
        3175    0.550969     1.31924   0.0101544
        3176    0.817493     1.31909   0.0101524
        3177     1.15681     1.31903   0.0101494
        3178     1.00816     1.31894   0.0101467
        3179     1.12159     1.31887   0.0101436
        3180     1.02151     1.31878   0.0101409
        3181     0.86762     1.31864   0.0101387
        3182    0.872722      1.3185   0.0101365
        3183    0.899898     1.31837   0.0101341
        3184    0.448958     1.31809   0.0101346
        3185    0.519742     1.31784   0.0101346
        3186    0.236965      1.3175   0.0101371
        3187    0.161035     1.31714   0.0101404
        3188  -0.0371678     1.31672   0.0101461
        3189    0.163541     1.31636   0.0101493
        3190    0.495438      1.3161   0.0101494
        3191    0.371392      1.3158   0.0101506
        3192     0.20466     1.31545   0.0101533
        3193    0.285478     1.31513   0.0101553
        3194    0.436528     1.31486   0.0101558
        3195    0.358309     1.31456   0.0101571
        3196    0.354276     1.31426   0.0101583
        3197    0.589231     1.31403   0.0101577
        3198  -0.0133817     1.31361    0.010163
        3199   0.0441732     1.31322   0.0101676
        3200    0.757389     1.31304   0.0101659
        3201    0.636523     1.31283   0.0101649
        3202    0.471012     1.31257   0.0101651
        3203    0.655375     1.31236    0.010164
        3204    0.537716     1.31212   0.0101637
        3205    0.682291     1.31193   0.0101624
        3206     1.05832     1.31185   0.0101596
        3207     1.07365     1.31177   0.0101567
        3208    0.748237      1.3116    0.010155
        3209    0.773888     1.31143   0.0101532
        3210     1.09496     1.31136   0.0101503
        3211     1.19842     1.31133   0.0101472
        3212     1.13794     1.31127   0.0101442
        3213     0.84164     1.31113   0.0101421
        3214     1.50715     1.31119   0.0101391
        3215     1.43061     1.31122    0.010136
        3216    0.951161     1.31111   0.0101335
        3217     1.09865     1.31105   0.0101306
        3218     1.53797     1.31112   0.0101277
        3219     1.31705     1.31112   0.0101245
        3220     1.43381     1.31116   0.0101214
        3221     1.41765     1.31119   0.0101183
        3222     1.03266      1.3111   0.0101156
        3223     1.17199     1.31106   0.0101125
        3224    0.820124     1.31091   0.0101105
        3225    0.949153      1.3108    0.010108
        3226    0.777483     1.31063   0.0101062
        3227    0.931202     1.31051   0.0101038
        3228     1.09611     1.31045   0.0101009
        3229    0.973324     1.31034   0.0100983
        3230    0.800935     1.31019   0.0100964
        3231    0.709524        1.31    0.010095
        3232    0.897693     1.30987   0.0100927
        3233     1.09155      1.3098   0.0100898
        3234     1.21496     1.30977   0.0100867
        3235     1.15664     1.30973   0.0100837
        3236     1.03786     1.30964   0.0100809
        3237     1.27367     1.30963   0.0100778
        3238     1.62766     1.30973   0.0100752
